date	jury	product	session	taste	value
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	sweetness	1.5
2021-05-31T00:00:00Z	jury_11	product_1before	session_04	saltiness	5.3
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	saltiness	6.6
2021-05-31T00:00:00Z	jury_11	product_1before	session_04	fatness, volume	5.7
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	fatness, volume	5.4
2021-05-31T00:00:00Z	jury_11	product_1before	session_04	balance	4.8
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	balance	4.1
2021-05-31T00:00:00Z	jury_11	product_1before	session_04	mouthwatering	4.9
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	mouthwatering	3.9
2021-05-31T00:00:00Z	jury_11	product_1before	session_04	freshness	5.3
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	freshness	3.6
2021-05-31T00:00:00Z	jury_11	product_1before	session_04	persistency	4
2021-05-31T00:00:00Z	jury_11	product_2after	session_04	persistency	4.8
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	sourness	8.1
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	sourness	7.7
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	bitterness	5.4
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	bitterness	6
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	sweetness	1.8
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	sweetness	2.7
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	saltiness	3.5
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	saltiness	4.1
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	fatness, volume	2.9
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	fatness, volume	4.4
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	balance	4.4
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	balance	4
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	mouthwatering	5.5
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	mouthwatering	4
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	freshness	4.6
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	freshness	5.2
2021-05-31T00:00:00Z	jury_13	product_1before	session_04	persistency	6.1
2021-05-31T00:00:00Z	jury_13	product_2after	session_04	persistency	4.7
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	sourness	5.6
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	bitterness	2.8
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	sweetness	0.1
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	saltiness	3.3
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	fatness, volume	4.3
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	balance	6.9
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	mouthwatering	6.9
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	freshness	5
2021-05-31T00:00:00Z	jury_14	product_1before	session_04	persistency	5.9
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	sourness	6.3
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	sourness	7.6
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	bitterness	6.9
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	bitterness	6.3
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	sweetness	2.8
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	sweetness	6.8
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	saltiness	4.9
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	saltiness	6.8
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	fatness, volume	5.8
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	fatness, volume	5.1
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	balance	4.5
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	balance	3.6
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	mouthwatering	7.9
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	mouthwatering	7.9
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	freshness	6.3
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	freshness	6.5
2021-06-07T00:00:00Z	jury_03	product_1before	session_01	persistency	8.4
2021-06-07T00:00:00Z	jury_03	product_2after	session_01	persistency	8.1
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	sourness	5.3
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	sourness	7.6
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	bitterness	7.7
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	bitterness	6.7
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	sweetness	0.3
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	sweetness	0.3
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	saltiness	7
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	saltiness	6.7
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	fatness, volume	5.3
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	fatness, volume	1.5
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	balance	1.2
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	balance	0.8
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	mouthwatering	5.7
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	mouthwatering	4.5
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	freshness	7.5
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	freshness	7.3
2021-06-07T00:00:00Z	jury_04	product_1before	session_01	persistency	5.2
2021-06-07T00:00:00Z	jury_04	product_2after	session_01	persistency	6.4
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	sourness	4.9
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	sourness	1.3
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	bitterness	2.1
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	bitterness	6.1
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	sweetness	2
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	sweetness	4
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	saltiness	3.9
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	saltiness	4.4
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	fatness, volume	3.9
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	fatness, volume	4.2
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	balance	5.1
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	balance	2.1
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	mouthwatering	6.5
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	mouthwatering	3.9
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	freshness	6.6
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	freshness	2.4
2021-06-07T00:00:00Z	jury_07	product_1before	session_01	persistency	7.2
2021-06-07T00:00:00Z	jury_07	product_2after	session_01	persistency	5.2
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	sourness	3.8
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	sourness	4.9
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	bitterness	1.4
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	bitterness	6.2
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	sweetness	2.4
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	sweetness	0
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	saltiness	1
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	saltiness	0
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	fatness, volume	4.3
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	fatness, volume	2.8
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	balance	4.9
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	balance	3.7
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	mouthwatering	3
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	mouthwatering	2.2
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	freshness	1.4
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	freshness	5
2021-06-07T00:00:00Z	jury_08	product_1before	session_01	persistency	4
2021-06-07T00:00:00Z	jury_08	product_2after	session_01	persistency	3.1
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	sourness	3.3
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	sourness	3.8
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	bitterness	4.6
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	bitterness	5.1
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	sweetness	1.1
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	sweetness	1.7
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	saltiness	5.1
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	saltiness	5.4
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	fatness, volume	6
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	fatness, volume	5.8
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	balance	4.9
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	balance	4.6
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	mouthwatering	5.4
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	mouthwatering	4.6
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	freshness	4.6
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	freshness	5.1
2021-06-07T00:00:00Z	jury_11	product_1before	session_01	persistency	5.5
2021-06-07T00:00:00Z	jury_11	product_2after	session_01	persistency	4.2
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	sourness	6.9
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	sourness	6.9
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	bitterness	4.6
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	bitterness	4.9
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	sweetness	1.2
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	sweetness	2.3
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	saltiness	3.5
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	saltiness	3.7
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	fatness, volume	2.4
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	fatness, volume	2.3
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	balance	4.2
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	balance	4.5
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	mouthwatering	4
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	mouthwatering	2.1
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	freshness	4.7
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	freshness	3.2
2021-06-07T00:00:00Z	jury_13	product_1before	session_01	persistency	6.2
2021-06-07T00:00:00Z	jury_13	product_2after	session_01	persistency	4.8
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	sourness	4.9
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	sourness	5
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	bitterness	0.5
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	bitterness	3.1
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	sweetness	0.5
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	sweetness	0.8
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	saltiness	4.9
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	saltiness	1.8
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	fatness, volume	1.1
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	fatness, volume	0.8
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	balance	3
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	balance	2.3
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	mouthwatering	4.4
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	mouthwatering	3.7
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	freshness	3.5
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	freshness	3.8
2021-06-07T00:00:00Z	jury_15	product_1before	session_01	persistency	2.3
2021-06-07T00:00:00Z	jury_15	product_2after	session_01	persistency	2.1
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	sourness	4.1
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	sourness	1.8
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	bitterness	1
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	bitterness	0
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	sweetness	0
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	sweetness	0
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	saltiness	2.5
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	saltiness	2.9
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	fatness, volume	4.2
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	fatness, volume	0
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	balance	6.3
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	balance	3.4
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	mouthwatering	0
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	mouthwatering	2.9
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	freshness	0.5
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	freshness	8.2
2021-06-07T00:00:00Z	jury_16	product_1before	session_01	persistency	4.9
2021-06-07T00:00:00Z	jury_16	product_2after	session_01	persistency	3.9
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	sourness	2.9
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	sourness	5.5
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	bitterness	4.9
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	bitterness	5.5
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	sweetness	1.7
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	sweetness	0.9
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	saltiness	2.5
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	saltiness	3.3
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	fatness, volume	1
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	fatness, volume	0.5
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	balance	5.4
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	balance	5.1
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	mouthwatering	3.4
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	mouthwatering	4.7
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	freshness	3.3
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	freshness	4.5
2021-06-07T00:00:00Z	jury_17	product_1before	session_01	persistency	4.7
2021-06-07T00:00:00Z	jury_17	product_2after	session_01	persistency	4.1
